sex,hist_bias,proj_bias,seed,dgp,scenario
F,-0.3794423793280567,-2.2605140222365776,161,spec_linear,up1pc
M,-0.5707931277166767,-1.3156014393059154,161,spec_linear,down1pc
F,-0.3794423793280567,-1.6081612034975579,161,spec_linear,down1pc
M,-0.5707931277166767,-0.023703438301655576,161,spec_linear,quit
F,-0.3794423793280567,-0.38116017167541955,161,spec_linear,quit
M,0.19954199206057155,-3.3330445726888476,162,spec_linear,freeze
F,0.2620500976197205,-5.6124026426648195,162,spec_linear,freeze
M,0.19954199206057155,-3.5634197316368077,162,spec_linear,up1pc
F,0.2620500976197205,-6.429620922205449,162,spec_linear,up1pc
M,0.19954199206057155,-3.0024460747988035,162,spec_linear,down1pc
F,0.2620500976197205,-4.818356521456277,162,spec_linear,down1pc
M,0.19954199206057155,-0.061127623392652465,162,spec_linear,quit
F,0.2620500976197205,0.2568238820386155,162,spec_linear,quit
M,-0.18506068776054682,8.39650339020072,163,spec_linear,freeze
F,0.275841067867195,16.06959492415922,163,spec_linear,freeze
M,-0.18506068776054682,9.436856279892748,163,spec_linear,up1pc
F,0.275841067867195,17.223680837638955,163,spec_linear,up1pc
M,-0.18506068776054682,7.407017416446937,163,spec_linear,down1pc
F,0.275841067867195,15.227535848520304,163,spec_linear,down1pc
M,-0.18506068776054682,3.566647685006151,163,spec_linear,quit
F,0.275841067867195,13.929768273898688,163,spec_linear,quit
M,-0.1301804124294379,29.0075114950865,164,spec_linear,freeze
F,0.22669216548336085,13.593378865449509,164,spec_linear,freeze
M,-0.1301804124294379,31.181961571765946,164,spec_linear,up1pc
F,0.22669216548336085,14.518615530360753,164,spec_linear,up1pc
M,-0.1301804124294379,27.230829071796318,164,spec_linear,down1pc
F,0.22669216548336085,12.902296763724248,164,spec_linear,down1pc
M,-0.1301804124294379,22.080631740547222,164,spec_linear,quit
F,0.22669216548336085,10.25721021109699,164,spec_linear,quit
M,0.11790570683862729,-10.56262076420551,165,spec_linear,freeze
F,0.016468562384998102,-8.8248490726441,165,spec_linear,freeze
M,0.11790570683862729,-10.164120047309554,165,spec_linear,up1pc
F,0.016468562384998102,-8.389426004443873,165,spec_linear,up1pc
M,0.11790570683862729,-10.676779651746038,165,spec_linear,down1pc
F,0.016468562384998102,-8.98172878317483,165,spec_linear,down1pc
M,0.11790570683862729,-7.9281699262456735,165,spec_linear,quit
F,0.016468562384998102,-7.012395826443425,165,spec_linear,quit
M,-0.06202775786511004,-6.118845610190109,166,spec_linear,freeze
F,-0.18084029053357198,-5.8549150889348205,166,spec_linear,freeze
M,-0.06202775786511004,-5.729218340038348,166,spec_linear,up1pc
F,-0.18084029053357198,-5.389338501521653,166,spec_linear,up1pc
M,-0.06202775786511004,-6.073417744253085,166,spec_linear,down1pc
F,-0.18084029053357198,-5.748623285272837,166,spec_linear,down1pc
M,-0.06202775786511004,-3.565010463669353,166,spec_linear,quit
F,-0.18084029053357198,-1.1808620671095282,166,spec_linear,quit
M,-0.007379178612471567,-22.25244128784854,167,spec_linear,freeze
F,0.034436680721697976,-23.135886266318245,167,spec_linear,freeze
M,-0.007379178612471567,-23.23138323207197,167,spec_linear,up1pc
F,0.034436680721697976,-24.032291481214603,167,spec_linear,up1pc
M,-0.007379178612471567,-21.134432301738308,167,spec_linear,down1pc
F,0.034436680721697976,-22.309617785803304,167,spec_linear,down1pc
M,-0.007379178612471567,-13.517282678672542,167,spec_linear,quit
F,0.034436680721697976,-16.92843871526067,167,spec_linear,quit
M,-0.020766598140003797,4.243972267837292,168,spec_linear,freeze
F,-0.7939926790039102,18.978608760878576,168,spec_linear,freeze
M,-0.020766598140003797,3.881164164289795,168,spec_linear,up1pc
F,-0.7939926790039102,19.279061451937984,168,spec_linear,up1pc
M,-0.020766598140003797,4.710408531909418,168,spec_linear,down1pc
F,-0.7939926790039102,18.78844871757949,168,spec_linear,down1pc
M,-0.020766598140003797,5.008784486686951,168,spec_linear,quit
F,-0.7939926790039102,18.279465043454223,168,spec_linear,quit
M,0.009633950726492837,-9.586932188031765,169,spec_linear,freeze
F,0.197009207090269,-6.283814709074981,169,spec_linear,freeze
M,0.009633950726492837,-10.195639771323705,169,spec_linear,up1pc
F,0.197009207090269,-6.8848869516629145,169,spec_linear,up1pc
M,0.009633950726492837,-8.785382869001394,169,spec_linear,down1pc
F,0.197009207090269,-5.590315688304376,169,spec_linear,down1pc
M,0.009633950726492837,-3.9547065935219163,169,spec_linear,quit
F,0.197009207090269,-1.9661975696373033,169,spec_linear,quit
M,-0.3348965320999081,5.106707208315074,170,spec_linear,freeze
F,-0.22028694673265573,-2.504444411179268,170,spec_linear,freeze
M,-0.3348965320999081,6.112622418432446,170,spec_linear,up1pc
F,-0.22028694673265573,-2.1794456112077913,170,spec_linear,up1pc
M,-0.3348965320999081,4.451427996728573,170,spec_linear,down1pc
F,-0.22028694673265573,-2.5618613979690195,170,spec_linear,down1pc
M,-0.3348965320999081,3.8690382140567308,170,spec_linear,quit
F,-0.22028694673265573,-0.532447504077595,170,spec_linear,quit
M,0.22146209472496695,4.103322065392997,171,spec_linear,freeze
F,0.11315814707992411,5.253226319012813,171,spec_linear,freeze
M,0.22146209472496695,4.800632625378891,171,spec_linear,up1pc
F,0.11315814707992411,5.785256470616597,171,spec_linear,up1pc
M,0.22146209472496695,3.873111602384829,171,spec_linear,down1pc
F,0.11315814707992411,4.872192421659655,171,spec_linear,down1pc
M,0.22146209472496695,4.963440797204184,171,spec_linear,quit
F,0.11315814707992411,8.683344184359063,171,spec_linear,quit
M,0.15052739205427154,-5.067289150313365,172,spec_linear,freeze
F,-0.7211799796273475,-6.308963143906565,172,spec_linear,freeze
M,0.15052739205427154,-5.507989400318367,172,spec_linear,up1pc
F,-0.7211799796273475,-6.529817673039599,172,spec_linear,up1pc
M,0.15052739205427154,-4.585557259011407,172,spec_linear,down1pc
F,-0.7211799796273475,-5.619682498245779,172,spec_linear,down1pc
M,0.15052739205427154,1.276886756486614,172,spec_linear,quit
F,-0.7211799796273475,1.5930998001241987,172,spec_linear,quit
M,0.09683919901851003,3.3890304448990762,173,spec_linear,freeze
F,-0.2784272535984049,3.9264833591026997,173,spec_linear,freeze
M,0.09683919901851003,4.099543267505813,173,spec_linear,up1pc
F,-0.2784272535984049,3.9550281616079053,173,spec_linear,up1pc
M,0.09683919901851003,3.049608395209598,173,spec_linear,down1pc
F,-0.2784272535984049,4.0487205433812825,173,spec_linear,down1pc
M,0.09683919901851003,4.034625172835962,173,spec_linear,quit
F,-0.2784272535984049,7.55002798033741,173,spec_linear,quit
M,0.42307628429051697,2.9068948364630733,174,spec_linear,freeze
F,-0.4669119078562517,2.1176804157272784,174,spec_linear,freeze
M,0.42307628429051697,3.3724709595126754,174,spec_linear,up1pc
F,-0.4669119078562517,1.9399924081991962,174,spec_linear,up1pc
M,0.42307628429051697,2.8440739902203935,174,spec_linear,down1pc
F,-0.4669119078562517,2.3584698735210856,174,spec_linear,down1pc
M,0.42307628429051697,3.568763616410942,174,spec_linear,quit
F,-0.4669119078562517,6.238721569034143,174,spec_linear,quit
M,-0.42342344291535555,9.85831260133992,175,spec_linear,freeze
F,0.6419834562996527,8.008040467942797,175,spec_linear,freeze
M,-0.42342344291535555,9.749631439826505,175,spec_linear,up1pc
F,0.6419834562996527,7.794376786014306,175,spec_linear,up1pc
M,-0.42342344291535555,9.929950928123628,175,spec_linear,down1pc
F,0.6419834562996527,8.417685691727128,175,spec_linear,down1pc
M,-0.42342344291535555,14.653910577167922,175,spec_linear,quit
F,0.6419834562996527,14.584776846855778,175,spec_linear,quit
M,-0.2620100749549881,1.4538319350714901,176,spec_linear,freeze
F,-0.259682303719047,3.392626041368461,176,spec_linear,freeze
M,-0.2620100749549881,0.9025839307730793,176,spec_linear,up1pc
F,-0.259682303719047,2.6475269971501043,176,spec_linear,up1pc
M,-0.2620100749549881,2.0475432168164702,176,spec_linear,down1pc
F,-0.259682303719047,4.165119134872619,176,spec_linear,down1pc
M,-0.2620100749549881,5.877779864735987,176,spec_linear,quit
F,-0.259682303719047,10.28902006142157,176,spec_linear,quit
M,-0.017766384401716417,14.111753611495288,177,spec_linear,freeze
F,-0.27023100370038083,1.9814052014150456,177,spec_linear,freeze
M,-0.017766384401716417,14.277800282316715,177,spec_linear,up1pc
F,-0.27023100370038083,1.987966652993947,177,spec_linear,up1pc
M,-0.017766384401716417,13.904600189481759,177,spec_linear,down1pc
F,-0.27023100370038083,2.167500744212777,177,spec_linear,down1pc
M,-0.017766384401716417,12.337744430537999,177,spec_linear,quit
F,-0.27023100370038083,6.492908648602622,177,spec_linear,quit
M,0.14717304027217432,-7.07278370414863,178,spec_linear,freeze
F,-0.26025160407848436,-8.457647754348995,178,spec_linear,freeze
M,0.14717304027217432,-7.980423654737744,178,spec_linear,up1pc
F,-0.26025160407848436,-9.798169333115016,178,spec_linear,up1pc
M,0.14717304027217432,-5.975244892084843,178,spec_linear,down1pc
F,-0.26025160407848436,-7.26318012828446,178,spec_linear,down1pc
M,0.14717304027217432,6.553476948491067,178,spec_linear,quit
F,-0.26025160407848436,1.9050381108381458,178,spec_linear,quit
M,-0.2572579513287848,0.8762464995892343,179,spec_linear,freeze
F,-0.7128411178456935,3.100969033744909,179,spec_linear,freeze
M,-0.2572579513287848,1.742801879460551,179,spec_linear,up1pc
F,-0.7128411178456935,4.084999816620747,179,spec_linear,up1pc
M,-0.2572579513287848,0.30397886597086493,179,spec_linear,down1pc
F,-0.7128411178456935,2.3801658207274716,179,spec_linear,down1pc
M,-0.2572579513287848,1.6775169564631913,179,spec_linear,quit
F,-0.7128411178456935,3.7541935349895197,179,spec_linear,quit
M,-0.027522741363709767,-12.784174821085982,180,spec_linear,freeze
F,0.25852688308153116,-2.8343408233431457,180,spec_linear,freeze
M,-0.027522741363709767,-13.100625423419164,180,spec_linear,up1pc
F,0.25852688308153116,-3.0815509935979066,180,spec_linear,up1pc
M,-0.027522741363709767,-12.322349764857487,180,spec_linear,down1pc
F,0.25852688308153116,-2.6288819549611433,180,spec_linear,down1pc
M,-0.027522741363709767,-5.710242516256131,180,spec_linear,quit
F,0.25852688308153116,-1.5069778885463387,180,spec_linear,quit
M,-0.06703049878635639,12.454887565248178,181,spec_linear,freeze
F,-0.05850635450591766,14.083058153803565,181,spec_linear,freeze
M,-0.06703049878635639,12.695191472973791,181,spec_linear,up1pc
F,-0.05850635450591766,13.955259550909851,181,spec_linear,up1pc
M,-0.06703049878635639,12.247096330361233,181,spec_linear,down1pc
F,-0.05850635450591766,14.277421209189963,181,spec_linear,down1pc
M,-0.06703049878635639,15.160189212946596,181,spec_linear,quit
F,-0.05850635450591766,16.15480079431974,181,spec_linear,quit
M,0.18603997164983918,0.5364423871618504,182,spec_linear,freeze
F,0.31245959624811565,7.136928113894535,182,spec_linear,freeze
M,0.18603997164983918,0.786533168068965,182,spec_linear,up1pc
F,0.31245959624811565,7.6145636394020215,182,spec_linear,up1pc
M,0.18603997164983918,0.3160954829902788,182,spec_linear,down1pc
F,0.31245959624811565,6.728845974754696,182,spec_linear,down1pc
M,0.18603997164983918,3.0220378671344226,182,spec_linear,quit
F,0.31245959624811565,7.141476976972925,182,spec_linear,quit
M,-0.16835150615217964,-11.462588742708249,183,spec_linear,freeze
F,0.2467672089631703,-12.931906316825177,183,spec_linear,freeze
M,-0.16835150615217964,-11.86520669346103,183,spec_linear,up1pc
F,0.2467672089631703,-13.138987792794113,183,spec_linear,up1pc
M,-0.16835150615217964,-11.004105550164422,183,spec_linear,down1pc
F,0.2467672089631703,-12.676536738825407,183,spec_linear,down1pc
M,-0.16835150615217964,-9.186519192076553,183,spec_linear,quit
F,0.2467672089631703,-10.349775596158622,183,spec_linear,quit
M,-0.3501147191006264,-10.69703712173599,184,spec_linear,freeze
F,0.12184805820198157,-5.6608509551025366,184,spec_linear,freeze
M,-0.3501147191006264,-11.54583208528182,184,spec_linear,up1pc
F,0.12184805820198157,-5.89746481165724,184,spec_linear,up1pc
M,-0.3501147191006264,-9.884081712708086,184,spec_linear,down1pc
F,0.12184805820198157,-5.302230175892118,184,spec_linear,down1pc
M,-0.3501147191006264,-3.2101104195879087,184,spec_linear,quit
F,0.12184805820198157,-3.327652314846772,184,spec_linear,quit
M,0.2610077457866994,-10.410389736041036,185,spec_linear,freeze
F,0.26785050539356037,-7.082774875157733,185,spec_linear,freeze
M,0.2610077457866994,-11.28510769403966,185,spec_linear,up1pc
F,0.26785050539356037,-7.784879898437352,185,spec_linear,up1pc
M,0.2610077457866994,-9.586833906690986,185,spec_linear,down1pc
F,0.26785050539356037,-6.523033503702904,185,spec_linear,down1pc
M,0.2610077457866994,-2.4046782253641568,185,spec_linear,quit
F,0.26785050539356037,-1.2120300795794314,185,spec_linear,quit
M,0.08244251980320297,-8.547878616963986,186,spec_linear,freeze
F,-0.18777523401563687,-8.048864202814894,186,spec_linear,freeze
M,0.08244251980320297,-8.507647557375785,186,spec_linear,up1pc
F,-0.18777523401563687,-8.465732697433602,186,spec_linear,up1pc
M,0.08244251980320297,-8.565737056846952,186,spec_linear,down1pc
F,-0.18777523401563687,-7.461790538951977,186,spec_linear,down1pc
M,0.08244251980320297,-6.527585763115485,186,spec_linear,quit
F,-0.18777523401563687,-2.3776782296697183,186,spec_linear,quit
M,0.18956953145214764,4.665717844157039,187,spec_linear,freeze
F,-0.07324872761364132,10.068905825659314,187,spec_linear,freeze
M,0.18956953145214764,5.67443989013765,187,spec_linear,up1pc
F,-0.07324872761364132,11.070199243546487,187,spec_linear,up1pc
M,0.18956953145214764,3.912325975758464,187,spec_linear,down1pc
F,-0.07324872761364132,9.109332599227479,187,spec_linear,down1pc
M,0.18956953145214764,1.6924620387845082,187,spec_linear,quit
F,-0.07324872761364132,6.074567721103941,187,spec_linear,quit
M,0.07186530118910713,-6.130473680554037,188,spec_linear,freeze
F,-0.8287793388656987,3.890186574016525,188,spec_linear,freeze
M,0.07186530118910713,-7.166691189439009,188,spec_linear,up1pc
F,-0.8287793388656987,2.7126164663206462,188,spec_linear,up1pc
M,0.07186530118910713,-4.960361337886051,188,spec_linear,down1pc
F,-0.8287793388656987,5.152611922921765,188,spec_linear,down1pc
M,0.07186530118910713,4.354793936055317,188,spec_linear,quit
F,-0.8287793388656987,14.728056152968456,188,spec_linear,quit
M,-0.0469246360911702,10.534545558811724,189,spec_linear,freeze
F,-1.0796153273222313,10.102825021773997,189,spec_linear,freeze
M,-0.0469246360911702,11.595837006219787,189,spec_linear,up1pc
F,-1.0796153273222313,11.016512172510811,189,spec_linear,up1pc
M,-0.0469246360911702,9.647357419972893,189,spec_linear,down1pc
F,-1.0796153273222313,9.491877545588858,189,spec_linear,down1pc
M,-0.0469246360911702,6.63466307413938,189,spec_linear,quit
F,-1.0796153273222313,10.424668714253126,189,spec_linear,quit
M,0.018630407626991256,-13.858797328158879,190,spec_linear,freeze
F,-0.21951415666112242,-6.210356153927675,190,spec_linear,freeze
M,0.018630407626991256,-14.537463065521761,190,spec_linear,up1pc
F,-0.21951415666112242,-6.461553230143283,190,spec_linear,up1pc
M,0.018630407626991256,-13.27231739276183,190,spec_linear,down1pc
F,-0.21951415666112242,-6.051040573595022,190,spec_linear,down1pc
M,0.018630407626991256,-9.821808738609608,190,spec_linear,quit
F,-0.21951415666112242,-4.855918465119259,190,spec_linear,quit
M,0.20798866759711082,8.573614544467926,191,spec_linear,freeze
F,0.34492177576220034,3.7305759459230514,191,spec_linear,freeze
M,0.20798866759711082,9.350939626561944,191,spec_linear,up1pc
F,0.34492177576220034,4.01003600142417,191,spec_linear,up1pc
M,0.20798866759711082,7.815687287438122,191,spec_linear,down1pc
F,0.34492177576220034,3.742996655224475,191,spec_linear,down1pc
M,0.20798866759711082,3.8855401322129257,191,spec_linear,quit
F,0.34492177576220034,5.256934683641045,191,spec_linear,quit
M,-0.18501881635824907,8.093558849367785,192,spec_linear,freeze
F,0.6319037160487735,4.722739681105424,192,spec_linear,freeze
M,-0.18501881635824907,8.642920956113386,192,spec_linear,up1pc
F,0.6319037160487735,4.753495602335019,192,spec_linear,up1pc
M,-0.18501881635824907,7.78851018111129,192,spec_linear,down1pc
F,0.6319037160487735,4.769137652661735,192,spec_linear,down1pc
M,-0.18501881635824907,9.92993116939544,192,spec_linear,quit
F,0.6319037160487735,8.249129284277796,192,spec_linear,quit
M,-0.17195692928271095,-6.861808215057922,193,spec_linear,freeze
F,-0.18059722773417652,-15.869652420587807,193,spec_linear,freeze
M,-0.17195692928271095,-6.96522227075497,193,spec_linear,up1pc
F,-0.18059722773417652,-16.331634946539804,193,spec_linear,up1pc
M,-0.17195692928271095,-6.5213439933972,193,spec_linear,down1pc
F,-0.18059722773417652,-15.282354790956882,193,spec_linear,down1pc
M,-0.17195692928271095,-3.3361657517013046,193,spec_linear,quit
F,-0.18059722773417652,-10.694894007569895,193,spec_linear,quit
M,0.20895826770018266,2.356298690128106,194,spec_linear,freeze
F,0.12028760850552417,3.175443247570184,194,spec_linear,freeze
M,0.20895826770018266,2.686607083454912,194,spec_linear,up1pc
F,0.12028760850552417,3.2136596280907814,194,spec_linear,up1pc
M,0.20895826770018266,2.322014468184253,194,spec_linear,down1pc
F,0.12028760850552417,3.4396891936303593,194,spec_linear,down1pc
M,0.20895826770018266,3.6987510468348384,194,spec_linear,quit
F,0.12028760850552417,5.48621072668665,194,spec_linear,quit
M,-0.12886809416887773,0.20310162278631705,195,spec_linear,freeze
F,0.5961598408752414,-0.3013580429314034,195,spec_linear,freeze
M,-0.12886809416887773,0.23502194735267343,195,spec_linear,up1pc
F,0.5961598408752414,-0.3637251364118508,195,spec_linear,up1pc
M,-0.12886809416887773,0.3416512670355167,195,spec_linear,down1pc
F,0.5961598408752414,0.011630344994744435,195,spec_linear,down1pc
M,-0.12886809416887773,0.8118465743186918,195,spec_linear,quit
F,0.5961598408752414,2.5810214847028154,195,spec_linear,quit
M,0.3751927097544103,5.1198623727256845,196,spec_linear,freeze
F,-0.1727305203310907,-0.10214847982729838,196,spec_linear,freeze
M,0.3751927097544103,5.284236614197867,196,spec_linear,up1pc
F,-0.1727305203310907,-0.20995471360432635,196,spec_linear,up1pc
M,0.3751927097544103,5.147780231645049,196,spec_linear,down1pc
F,-0.1727305203310907,0.3040542926512432,196,spec_linear,down1pc
M,0.3751927097544103,6.128371135290879,196,spec_linear,quit
F,-0.1727305203310907,4.32406996698583,196,spec_linear,quit
M,-0.14544699391695298,9.713688196352683,197,spec_linear,freeze
F,0.6521179774715724,16.679328242317222,197,spec_linear,freeze
M,-0.14544699391695298,10.022912685862263,197,spec_linear,up1pc
F,0.6521179774715724,16.9536277444877,197,spec_linear,up1pc
M,-0.14544699391695298,9.681925034174395,197,spec_linear,down1pc
F,0.6521179774715724,16.79313782905097,197,spec_linear,down1pc
M,-0.14544699391695298,11.43998777077195,197,spec_linear,quit
F,0.6521179774715724,17.940079299220322,197,spec_linear,quit
M,-0.42742260473945615,4.0643433187763,198,spec_linear,freeze
F,-0.2882896288669358,6.74018604600956,198,spec_linear,freeze
M,-0.42742260473945615,4.362477999800825,198,spec_linear,up1pc
F,-0.2882896288669358,7.017753359203671,198,spec_linear,up1pc
M,-0.42742260473945615,3.748808256315603,198,spec_linear,down1pc
F,-0.2882896288669358,6.544248961157987,198,spec_linear,down1pc
M,-0.42742260473945615,1.5009689302021954,198,spec_linear,quit
F,-0.2882896288669358,6.104512380183095,198,spec_linear,quit
M,-0.1687785584854373,-15.883336450132186,199,spec_linear,freeze
F,0.8292867749854391,-2.3004705671356547,199,spec_linear,freeze
M,-0.1687785584854373,-16.588413556029142,199,spec_linear,up1pc
F,0.8292867749854391,-2.3114242966171106,199,spec_linear,up1pc
M,-0.1687785584854373,-14.965589247084544,199,spec_linear,down1pc
F,0.8292867749854391,-2.205088949404692,199,spec_linear,down1pc
M,-0.1687785584854373,-7.3985222441085465,199,spec_linear,quit
F,0.8292867749854391,-1.9624956868961458,199,spec_linear,quit
M,-0.09891973793407301,7.156020626407875,200,spec_linear,freeze
F,-0.7813192297594607,5.566899359292244,200,spec_linear,freeze
M,-0.09891973793407301,8.081743452272672,200,spec_linear,up1pc
F,-0.7813192297594607,6.070479832094096,200,spec_linear,up1pc
M,-0.09891973793407301,6.468663752124487,200,spec_linear,down1pc
F,-0.7813192297594607,5.218773351599646,200,spec_linear,down1pc
M,-0.09891973793407301,5.583750307126003,200,spec_linear,quit
F,-0.7813192297594607,6.816764404179187,200,spec_linear,quit
