causa2,año,mujer,edad,muertes_suavizadas
esófago,2008,1,18,0.001057230487974272
esófago,2008,1,19,0.0010170603601530276
esófago,2008,1,20,9.856136099065478e-4
esófago,2008,1,21,9.635823520516615e-4
esófago,2008,1,22,9.508521376430718e-4
esófago,2008,1,23,9.488125920358515e-4
esófago,2008,1,24,9.579905390446009e-4
esófago,2008,1,25,9.80879745116349e-4
esófago,2008,1,26,0.001019222121200965
esófago,2008,1,27,0.0010774964098867335
esófago,2008,1,28,0.0011599517264576265
esófago,2008,1,29,0.0012751357010084333
esófago,2008,1,30,0.0014328924976047706
esófago,2008,1,31,0.0016508957456190438
esófago,2008,1,32,0.001952489815000009
esófago,2008,1,33,0.0023774351225076943
esófago,2008,1,34,0.0029842325807907136
esófago,2008,1,35,0.003872447344367502
esófago,2008,1,36,0.005201687012172172
esófago,2008,1,37,0.007247651131373182
esófago,2008,1,38,0.01048594942649376
esófago,2008,1,39,0.015757518743535474
esófago,2008,1,40,0.024597453566409043
esófago,2008,1,41,0.03973168215727455
esófago,2008,1,42,0.0662300811409123
esófago,2008,1,43,0.11221971029780677
esófago,2008,1,44,0.19096352829348534
esófago,2008,1,45,0.3138749215108365
esófago,2008,1,46,0.4806510370687619
esófago,2008,1,47,0.6657680228066537
esófago,2008,1,48,0.8078567423659385
esófago,2008,1,49,0.8703003940261508
esófago,2008,1,50,0.8465350925347102
esófago,2008,1,51,0.7706160776151701
esófago,2008,1,52,0.6916804007935325
esófago,2008,1,53,0.6234813601525718
esófago,2008,1,54,0.5816362868814773
esófago,2008,1,55,0.5637252017399667
esófago,2008,1,56,0.571355033414184
esófago,2008,1,57,0.6043766606272964
esófago,2008,1,58,0.6640762098821443
esófago,2008,1,59,0.7540562299306255
esófago,2008,1,60,0.8737864283689943
esófago,2008,1,61,1.026397605538483
esófago,2008,1,62,1.200833536299708
esófago,2008,1,63,1.3906732848623304
esófago,2008,1,64,1.5676035094023433
esófago,2008,1,65,1.7123750150173458
esófago,2008,1,66,1.7914568972834535
esófago,2008,1,67,1.7977873254922037
esófago,2008,1,68,1.7515207840612614
esófago,2008,1,69,1.67200381358165
esófago,2008,1,70,1.6276376828344792
esófago,2008,1,71,1.6313736831355037
esófago,2008,1,72,1.7241118376594045
esófago,2008,1,73,1.9181292805603392
esófago,2008,1,74,2.158916143891789
esófago,2008,1,75,2.416431596670313
esófago,2008,1,76,2.483714400574993
esófago,2008,1,77,2.3051643639979056
esófago,2008,1,78,1.955081605014174
esófago,2008,1,79,1.532756495306129
esófago,2008,1,80,1.2333261910951094
esófago,2008,1,81,1.0554819013541885
esófago,2008,1,82,1.0258576400666173
esófago,2008,1,83,1.1554891970314856
esófago,2008,1,84,1.4351508929739378
esófago,2008,1,85,1.9187133064132733
esófago,2008,1,86,2.440117508312947
esófago,2008,1,87,2.7890096673608724
esófago,2008,1,88,2.77943468962045
esófago,2008,1,89,2.3801583445904204
esófago,2009,0,0,0.002940731215702991
esófago,2009,0,1,0.0027281645382580904
esófago,2009,0,2,0.0025331080402771666
esófago,2009,0,3,0.0023562804666413823
esófago,2009,0,4,0.0021971370393883767
esófago,2009,0,5,0.0020561047205120693
esófago,2009,0,6,0.0019321819118009852
esófago,2009,0,7,0.0018255961781471544
esófago,2009,0,8,0.0017352645045608992
esófago,2009,0,9,0.0016615554322303482
esófago,2009,0,10,0.00160360804648725
esófago,2009,0,11,0.0015622348085819677
esófago,2009,0,12,0.0015371326315050293
esófago,2009,0,13,0.001530028169877433
esófago,2009,0,14,0.001541603834564771
esófago,2009,0,15,0.0015751407078139123
esófago,2009,0,16,0.0016330862246311884
esófago,2009,0,17,0.0017214470310463698
esófago,2009,0,18,0.0018460719622318818
esófago,2009,0,19,0.0020182283907135288
esófago,2009,0,20,0.00225080352370744
esófago,2009,0,21,0.0025660398856069866
esófago,2009,0,22,0.002992347429338018
esófago,2009,0,23,0.003575826000761772
esófago,2009,0,24,0.004381070434408785
esófago,2009,0,25,0.005510710321771931
esófago,2009,0,26,0.007118606747695599
esófago,2009,0,27,0.009444700602265314
esófago,2009,0,28,0.012868058726908174
esófago,2009,0,29,0.017959358712389066
esófago,2009,0,30,0.025644103324866607
esófago,2009,0,31,0.03717869118789976
esófago,2009,0,32,0.054533264964132216
esófago,2009,0,33,0.07938670518883323
esófago,2009,0,34,0.11366840609872428
esófago,2009,0,35,0.15391650501654566
esófago,2009,0,36,0.19353651056686172
esófago,2009,0,37,0.22191375305382705
esófago,2009,0,38,0.23001455489881192
esófago,2009,0,39,0.22519999525216927
esófago,2009,0,40,0.21392673272762983
esófago,2009,0,41,0.21168808338077338
esófago,2009,0,42,0.2291201046006888
esófago,2009,0,43,0.2757928411452957
esófago,2009,0,44,0.3740919864417395
esófago,2009,0,45,0.543907537382638
esófago,2009,0,46,0.8093678342144445
esófago,2009,0,47,1.1703570343316263
esófago,2009,0,48,1.554790134732614
esófago,2009,0,49,1.895896609720877
esófago,2009,0,50,2.119657727362502
esófago,2009,0,51,2.2413340899801777
esófago,2009,0,52,2.3451967666268096
esófago,2009,0,53,2.4521070772151305
esófago,2009,0,54,2.6028387868120877
esófago,2009,0,55,2.774933450125647
esófago,2009,0,56,2.909304391484913
esófago,2009,0,57,2.987633758442673
esófago,2009,0,58,2.982322926393604
esófago,2009,0,59,2.926264995407437
esófago,2009,0,60,2.905041140566323
esófago,2009,0,61,2.9545844141670914
esófago,2009,0,62,3.179030707404565
esófago,2009,0,63,3.6096427080937925
esófago,2009,0,64,4.260517108250675
esófago,2009,0,65,5.136785295708729
esófago,2009,0,66,5.943899472114816
esófago,2009,0,67,6.5198808003441195
esófago,2009,0,68,6.595353759880172
esófago,2009,0,69,6.178226239160382
esófago,2009,0,70,5.567004510426929
esófago,2009,0,71,4.889239250948522
esófago,2009,0,72,4.386345456502685
esófago,2009,0,73,4.053781299625029
esófago,2009,0,74,3.875564670684135
esófago,2009,0,75,3.8253060186750822
esófago,2009,0,76,3.80720630395701
esófago,2009,0,77,3.7967072749227815
esófago,2009,0,78,3.7556156116174204
esófago,2009,0,79,3.6779526150362867
esófago,2009,0,80,3.59949914751608
esófago,2009,0,81,3.531164577858761
esófago,2009,0,82,3.4861219508385974
esófago,2009,0,83,3.4649479889951644
esófago,2009,0,84,3.400986157684525
esófago,2009,0,85,3.268473027943688
esófago,2009,0,86,2.9959549041724762
esófago,2009,0,87,2.58866412469717
esófago,2009,0,88,2.119165977992072
esófago,2009,0,89,1.6486314387174248
esófago,2009,1,0,0.0031075589349705115
esófago,2009,1,1,0.0028840820765760515
esófago,2009,1,2,0.002678838568557984
esófago,2009,1,3,0.0024925028252637343
esófago,2009,1,4,0.002324426036386333
esófago,2009,1,5,0.0021748954158356394
esófago,2009,1,6,0.0020428000122088134
esófago,2009,1,7,0.0019281636546114181
esófago,2009,1,8,0.001829796255026921
esófago,2009,1,9,0.0017477994255274826
esófago,2009,1,10,0.0016811741226868163
esófago,2009,1,11,0.0016303576906654682
esófago,2009,1,12,0.0015948099570840188
esófago,2009,1,13,0.0015756853821273405
esófago,2009,1,14,0.0015731868241738141
esófago,2009,1,15,0.0015896084053930398
esófago,2009,1,16,0.0016263838088898623
esófago,2009,1,17,0.0016876705070288979
esófago,2009,1,18,0.0017771163598456175
esófago,2009,1,19,0.0019022444101823557
esófago,2009,1,20,0.0020709881074046687
esófago,2009,1,21,0.002297406048557184
esófago,2009,1,22,0.0025982405605855376
esófago,2009,1,23,0.0030006720095314653
esófago,2009,1,24,0.0035404996985398075
esófago,2009,1,25,0.004273717193298555
esófago,2009,1,26,0.005279567366905208
esófago,2009,1,27,0.006678475817324316
esófago,2009,1,28,0.008651000189708597
esófago,2009,1,29,0.011462767589127967
esófago,2009,1,30,0.01552712073362578
esófago,2009,1,31,0.021413592981158733
esófago,2009,1,32,0.030008728099222285
esófago,2009,1,33,0.042285761507625655
esófago,2009,1,34,0.05961918816648771
esófago,2009,1,35,0.08232037258860143
esófago,2009,1,36,0.1101890394145894
esófago,2009,1,37,0.14037427327025653
esófago,2009,1,38,0.16858382386244333
esófago,2009,1,39,0.19114492275802375
esófago,2009,1,40,0.20482179084773852
esófago,2009,1,41,0.21123399747078347
esófago,2009,1,42,0.21231384304618167
esófago,2009,1,43,0.21161859685739043
esófago,2009,1,44,0.212067969238006
esófago,2009,1,45,0.21663752076176135
esófago,2009,1,46,0.22848985502911948
esófago,2009,1,47,0.249845405000608
esófago,2009,1,48,0.28450569832545375
esófago,2009,1,49,0.3344598212624128
esófago,2009,1,50,0.40148251114610056
esófago,2009,1,51,0.4846840098885244
esófago,2009,1,52,0.5756086540837749
esófago,2009,1,53,0.6663423982044727
esófago,2009,1,54,0.7406903326198304
esófago,2009,1,55,0.7894732832061889
esófago,2009,1,56,0.80505988104108706
esófago,2009,1,57,0.7899056962029696
esófago,2009,1,58,0.7552266926428587
esófago,2009,1,59,0.7116962520639549
esófago,2009,1,60,0.6796259305393617
esófago,2009,1,61,0.6638146302234449
esófago,2009,1,62,0.6786411303663066
esófago,2009,1,63,0.7253685371180189
esófago,2009,1,64,0.8036320025639444
esófago,2009,1,65,0.9133744668272239
esófago,2009,1,66,1.02637258020014
esófago,2009,1,67,1.1324569450542359
esófago,2009,1,68,1.2091308113011663
esófago,2009,1,69,1.2538468241460203
esófago,2009,1,70,1.298137813966263
esófago,2009,1,71,1.3543248207344878
esófago,2009,1,72,1.4703068136056914
esófago,2009,1,73,1.6678222374553018
esófago,2009,1,74,1.9590197033204626
esófago,2009,1,75,2.3658708175114493
esófago,2009,1,76,2.8081877017082473
esófago,2009,1,77,3.236682193770034
esófago,2009,1,78,3.5539283753865347
esófago,2009,1,79,3.706419715938552
esófago,2009,1,80,3.7650521633828937
esófago,2009,1,81,3.7587437700580595
esófago,2009,1,82,3.7687686161475837
esófago,2009,1,83,3.8199751768924
esófago,2009,1,84,3.8346209272706733
esófago,2009,1,85,3.7762868899746396
esófago,2009,1,86,3.5111778119734147
esófago,2009,1,87,3.0297155605408093
esófago,2009,1,88,2.4374991783197975
esófago,2009,1,89,1.8338804819440064
esófago,2010,0,0,0.0038044387030474972
esófago,2010,0,1,0.0034902338396638126
esófago,2010,0,2,0.00320418121310981
esófago,2010,0,3,0.002945845076887814
esófago,2010,0,4,0.002713306286065002
esófago,2010,0,5,0.002505492404471453
esófago,2010,0,6,0.002320169833474365
esófago,2010,0,7,0.0021559680627491955
esófago,2010,0,8,0.0020107887283073683
esófago,2010,0,9,0.0018833691428550518
esófago,2010,0,10,0.0017719137384574258
esófago,2010,0,11,0.0016754194847387297
esófago,2010,0,12,0.0015925008407618442
esófago,2010,0,13,0.0015226426679928273
esófago,2010,0,14,0.0014648517526032634
esófago,2010,0,15,0.0014191218827722567
esófago,2010,0,16,0.0013848705215637519
esófago,2010,0,17,0.0013626910299294225
esófago,2010,0,18,0.0013525106580193512
esófago,2010,0,19,0.0013557400992248226
esófago,2010,0,20,0.001373049690678295
esófago,2010,0,21,0.0014070322682398547
esófago,2010,0,22,0.0014596088293364097
esófago,2010,0,23,0.0015353161529590227
esófago,2010,0,24,0.001638404019019461
esófago,2010,0,25,0.0017770378686638754
esófago,2010,0,26,0.001960119720213702
esófago,2010,0,27,0.0022028384391912445
esófago,2010,0,28,0.0025238695766365607
esófago,2010,0,29,0.0029531657032083897
esófago,2010,0,30,0.003531108216632856
esófago,2010,0,31,0.004320745366814834
esófago,2010,0,32,0.005413228354150726
esófago,2010,0,33,0.0069474860479946275
esófago,2010,0,34,0.009135768128255072
esófago,2010,0,35,0.012295984232742554
esófago,2010,0,36,0.01692910052043664
esófago,2010,0,37,0.023740217587878698
esófago,2010,0,38,0.0338274350494496
esófago,2010,0,39,0.04844565800164975
esófago,2010,0,40,0.06927302839110452
esófago,2010,0,41,0.09737458432374582
esófago,2010,0,42,0.1331247336243498
esófago,2010,0,43,0.1762577960669306
esófago,2010,0,44,0.22523893715541443
esófago,2010,0,45,0.28153275683557105
esófago,2010,0,46,0.3484583374542432
esófago,2010,0,47,0.43257554523714176
esófago,2010,0,48,0.546097957790448
esófago,2010,0,49,0.7006886192872726
esófago,2010,0,50,0.9130735643576167
esófago,2010,0,51,1.1957603595514708
esófago,2010,0,52,1.5498381586972747
esófago,2010,0,53,1.9687638981822553
esófago,2010,0,54,2.411845379766143
esófago,2010,0,55,2.829725737525917
esófago,2010,0,56,3.1390252889028485
esófago,2010,0,57,3.299073154380991
esófago,2010,0,58,3.3022608828393056
esófago,2010,0,59,3.18811080760091
esófago,2010,0,60,3.063440952482966
esófago,2010,0,61,2.9678609446217012
esófago,2010,0,62,2.9960152580099106
esófago,2010,0,63,3.1575408076228753
esófago,2010,0,64,3.472397682939685
esófago,2010,0,65,3.95054770681707
esófago,2010,0,66,4.500220232831398
esófago,2010,0,67,5.086048360701828
esófago,2010,0,68,5.554827906853655
esófago,2010,0,69,5.838900787200779
esófago,2010,0,70,5.8778429840143565
esófago,2010,0,71,5.673684625689597
esófago,2010,0,72,5.3124497824568655
esófago,2010,0,73,4.848213534387668
esófago,2010,0,74,4.400294790802749
esófago,2010,0,75,3.9980394551697676
esófago,2010,0,76,3.7182827759272095
esófago,2010,0,77,3.559560657565644
esófago,2010,0,78,3.5276004004836077
esófago,2010,0,79,3.6207613580680675
esófago,2010,0,80,3.8008605862484206
