causa,mujer,edad,anio,casos
vejiga,0,42,2006,0.5037627850017695
vejiga,0,42,2007,0.483888945461781
vejiga,0,42,2008,0.46110861852621565
vejiga,0,42,2009,0.45500946904526585
vejiga,0,42,2010,0.461624717054786
vejiga,0,42,2011,0.5371886261309221
vejiga,0,42,2012,0.8191239410696106
vejiga,0,42,2013,1.0154215407147815
vejiga,0,42,2014,1.1127860910763832
vejiga,0,42,2015,1.1213265275253395
vejiga,0,42,2016,1.1138634079986858
vejiga,0,42,2017,1.0788781880126874
vejiga,0,42,2018,1.0722916005132614
vejiga,0,42,2019,1.0750059606812747
vejiga,0,42,2020,1.0840877414670238
vejiga,0,42,2021,1.0935125896386975
vejiga,0,42,2022,0.9843105566465806
vejiga,0,43,1998,2.4659359970021884
vejiga,0,43,1999,2.094380371489269
vejiga,0,43,2000,1.7652877515452154
vejiga,0,43,2001,1.478658137170053
vejiga,0,43,2002,1.1647560665319932
vejiga,0,43,2003,0.9744465422346502
vejiga,0,43,2004,0.8242013215013703
vejiga,0,43,2005,0.7152388835198648
vejiga,0,43,2006,0.6509908880516535
vejiga,0,43,2007,0.6486290911406599
vejiga,0,43,2008,0.642452764975041
vejiga,0,43,2009,0.6463637502946146
vejiga,0,43,2010,0.6569027636906075
vejiga,0,43,2011,0.7287659360635089
vejiga,0,43,2012,1.021564716016684
vejiga,0,43,2013,1.1889111495931302
vejiga,0,43,2014,1.2573359443922199
vejiga,0,43,2015,1.2656292649059158
vejiga,0,43,2016,1.2683587617622356
vejiga,0,43,2017,1.2383377359906889
vejiga,0,43,2018,1.238020147122079
vejiga,0,43,2019,1.2442543996782407
vejiga,0,43,2020,1.249639734301101
vejiga,0,43,2021,1.2593812666596726
vejiga,0,43,2022,1.1326217842731914
vejiga,0,44,1998,2.917904198828366
vejiga,0,44,1999,2.504071084419237
vejiga,0,44,2000,2.1354220370754806
vejiga,0,44,2001,1.81195705679712
vejiga,0,44,2002,1.4470399766150737
vejiga,0,44,2003,1.2271105891695275
vejiga,0,44,2004,1.049812856146793
vejiga,0,44,2005,0.919917294444416
vejiga,0,44,2006,0.854974841160458
vejiga,0,44,2007,0.8662455019670886
vejiga,0,44,2008,0.8506238871938402
vejiga,0,44,2009,0.8466227405597754
vejiga,0,44,2010,0.8577903176929098
vejiga,0,44,2011,0.9332797120424873
vejiga,0,44,2012,1.2462048487114565
vejiga,0,44,2013,1.3560380211456513
vejiga,0,44,2014,1.4082409719673763
vejiga,0,44,2015,1.4247224310479405
vejiga,0,44,2016,1.4334873616517354
vejiga,0,44,2017,1.4069808035767557
vejiga,0,44,2018,1.4120281522834224
vejiga,0,44,2019,1.3550262739798626
vejiga,0,44,2020,1.3428370779921048
vejiga,0,44,2021,1.3496251368910785
vejiga,0,44,2022,1.2105236271981363
vejiga,0,45,1998,3.421179812229166
vejiga,0,45,1999,2.9651171326092003
vejiga,0,45,2000,2.5569595815511663
vejiga,0,45,2001,2.1967071590550864
vejiga,0,45,2002,1.8838059608272923
vejiga,0,45,2003,1.6194415277681942
vejiga,0,45,2004,1.4029681416421897
vejiga,0,45,2005,1.2424179697959672
vejiga,0,45,2006,1.1616669742837265
vejiga,0,45,2007,1.1528972418010563
vejiga,0,45,2008,1.112834089732346
vejiga,0,45,2009,1.1102846775700537
vejiga,0,45,2010,1.12126091942148
vejiga,0,45,2011,1.1990911187402216
vejiga,0,45,2012,1.352306265033955
vejiga,0,45,2013,1.4408506150229705
vejiga,0,45,2014,1.5199066298142059
vejiga,0,45,2015,1.538241268825459
vejiga,0,45,2016,1.5504281877448503
vejiga,0,45,2017,1.3822246287194904
vejiga,0,45,2018,1.29565586342583
vejiga,0,45,2019,1.1839786330082778
vejiga,0,45,2020,1.1694785178563405
vejiga,0,45,2021,1.17149040194369
vejiga,0,45,2022,1.2110219373227156
vejiga,0,46,1998,3.859845863678124
vejiga,0,46,1999,3.370435741724502
vejiga,0,46,2000,2.9316518098294226
vejiga,0,46,2001,2.543494067992911
vejiga,0,46,2002,2.20531407738328
vejiga,0,46,2003,1.918493050994335
vejiga,0,46,2004,1.6822833331838178
vejiga,0,46,2005,1.5044201255464478
vejiga,0,46,2006,1.3894481101099634
vejiga,0,46,2007,1.3596654558573398
vejiga,0,46,2008,1.3212632254024168
vejiga,0,46,2009,1.313846956318876
vejiga,0,46,2010,1.3206161286461786
vejiga,0,46,2011,1.3640220883769811
vejiga,0,46,2012,1.5167036396280356
vejiga,0,46,2013,1.6458847749389156
vejiga,0,46,2014,1.7236249248397022
vejiga,0,46,2015,1.7414368384524364
vejiga,0,46,2016,1.7532848956496476
vejiga,0,46,2017,1.468665051777035
vejiga,0,46,2018,1.3006990164706567
vejiga,0,46,2019,1.1951502726373975
vejiga,0,46,2020,1.1828097620723803
vejiga,0,46,2021,1.1809632505275256
vejiga,0,46,2022,1.2168158976510697
vejiga,0,47,1998,4.124136834667635
vejiga,0,47,1999,3.6190955924495407
vejiga,0,47,2000,3.167401601786656
vejiga,0,47,2001,2.7690548626790026
vejiga,0,47,2002,2.423342828279642
vejiga,0,47,2003,2.1317763229482956
vejiga,0,47,2004,1.8935413878407634
vejiga,0,47,2005,1.710313364595467
vejiga,0,47,2006,1.5790219503170497
vejiga,0,47,2007,1.5599493311473218
vejiga,0,47,2008,1.5153079939613547
vejiga,0,47,2009,1.499987864355324
vejiga,0,47,2010,1.4973648290041095
vejiga,0,47,2011,1.5402048455193322
vejiga,0,47,2012,1.736877801700857
vejiga,0,47,2013,1.8683126121036129
vejiga,0,47,2014,1.937282740545157
vejiga,0,47,2015,1.9534446500471385
vejiga,0,47,2016,1.8979828567790866
vejiga,0,47,2017,1.5311496719326925
vejiga,0,47,2018,1.3673031652196974
vejiga,0,47,2019,1.2862971996107169
vejiga,0,47,2020,1.2771140122429254
vejiga,0,47,2021,1.2727133514770397
vejiga,0,47,2022,1.308863655503269
vejiga,0,48,1998,4.147650976744232
vejiga,0,48,1999,3.6593875566199063
vejiga,0,48,2000,3.226171112577034
vejiga,0,48,2001,2.8480016446156107
vejiga,0,48,2002,2.5241369689151965
vejiga,0,48,2003,2.2561402534466635
vejiga,0,48,2004,2.0431743330970096
vejiga,0,48,2005,1.8866166308295855
vejiga,0,48,2006,1.760959762630259
vejiga,0,48,2007,1.7467049356390776
vejiga,0,48,2008,1.69536985574613
vejiga,0,48,2009,1.6746123252692482
vejiga,0,48,2010,1.6722653462266572
vejiga,0,48,2011,1.7192491517642814
vejiga,0,48,2012,1.9332951268297467
vejiga,0,48,2013,2.0742379442205516
vejiga,0,48,2014,2.1497195558099946
vejiga,0,48,2015,2.1586293093485356
vejiga,0,48,2016,2.0832031054855165
vejiga,0,48,2017,1.6878249357156845
vejiga,0,48,2018,1.522548483175407
vejiga,0,48,2019,1.4424914272344267
vejiga,0,48,2020,1.4332974414372568
vejiga,0,48,2021,1.4285430851461025
vejiga,0,48,2022,1.4693106313306274
vejiga,0,49,1998,3.9000425540380546
vejiga,0,49,1999,3.459685182173522
vejiga,0,49,2000,3.0750531739463245
vejiga,0,49,2001,2.7461465293564546
vejiga,0,49,2002,2.472238324585053
vejiga,0,49,2003,2.2548463280572038
vejiga,0,49,2004,2.0931633147932787
vejiga,0,49,2005,2.002774977642528
vejiga,0,49,2006,1.9576939804867897
vejiga,0,49,2007,1.9357329867294406
vejiga,0,49,2008,1.8832427242466587
vejiga,0,49,2009,1.8688946501434525
vejiga,0,49,2010,1.8818726571198179
vejiga,0,49,2011,1.9334586012608412
vejiga,0,49,2012,2.1281494730179253
vejiga,0,49,2013,2.281942973522659
vejiga,0,49,2014,2.3790589529732173
vejiga,0,49,2015,2.3795884411203803
vejiga,0,49,2016,2.2556064165454406
vejiga,0,49,2017,1.836585063748145
vejiga,0,49,2018,1.665243578017509
vejiga,0,49,2019,1.5806262818802037
vejiga,0,49,2020,1.5708609623036403
vejiga,0,49,2021,1.5662859424199282
vejiga,0,49,2022,1.6116425246553518
vejiga,0,50,1998,3.4932725185136375
vejiga,0,50,1999,3.1126706473236263
vejiga,0,50,2000,2.7884725273269138
vejiga,0,50,2001,2.5206781585234936
vejiga,0,50,2002,2.2715567143986926
vejiga,0,50,2003,2.1191021366055893
vejiga,0,50,2004,2.0221297443222555
vejiga,0,50,2005,1.9953556172794409
vejiga,0,50,2006,2.0809826291239912
vejiga,0,50,2007,2.3333826012649794
vejiga,0,50,2008,2.263282687670092
vejiga,0,50,2009,2.2569554606125055
vejiga,0,50,2010,2.2827738115662544
vejiga,0,50,2011,2.3771973991976076
vejiga,0,50,2012,2.4527111318818053
vejiga,0,50,2013,2.559964368582176
vejiga,0,50,2014,2.662865472977185
vejiga,0,50,2015,2.664518568353286
vejiga,0,50,2016,2.4897411909811553
vejiga,0,50,2017,2.1163382837724947
vejiga,0,50,2018,1.9345750201028098
vejiga,0,50,2019,1.8428343424714775
vejiga,0,50,2020,1.83227209377068
vejiga,0,50,2021,1.827705895946269
vejiga,0,50,2022,1.77343958834186
vejiga,0,51,1998,3.171292107127651
vejiga,0,51,1999,2.848469892155583
vejiga,0,51,2000,2.58272981593286
vejiga,0,51,2001,2.374071878459476
vejiga,0,51,2002,2.186183315504749
vejiga,0,51,2003,2.093233561963535
vejiga,0,51,2004,2.0564332974967616
vejiga,0,51,2005,2.0834069606273427
vejiga,0,51,2006,2.2195349423781576
vejiga,0,51,2007,2.661680288636953
vejiga,0,51,2008,2.7310000518459723
vejiga,0,51,2009,2.722172813968773
vejiga,0,51,2010,2.754921315652477
vejiga,0,51,2011,2.8458665978540543
vejiga,0,51,2012,2.9465613114441984
vejiga,0,51,2013,3.030868073041139
vejiga,0,51,2014,3.0934024405619733
vejiga,0,51,2015,3.097147700186961
vejiga,0,51,2016,2.929471732021803
vejiga,0,51,2017,2.4730140620339043
vejiga,0,51,2018,2.225459196144655
vejiga,0,51,2019,2.137062258693467
vejiga,0,51,2020,2.126922468263913
vejiga,0,51,2021,2.122643679579053
vejiga,0,51,2022,2.060616728348015
vejiga,0,52,1998,3.16897505774538
vejiga,0,52,1999,2.8881313576638763
vejiga,0,52,2000,2.6650481838878477
vejiga,0,52,2001,2.499725536417287
vejiga,0,52,2002,2.353078502171199
vejiga,0,52,2003,2.30409060214276
vejiga,0,52,2004,2.311919494753514
vejiga,0,52,2005,2.3787533407939017
vejiga,0,52,2006,2.5373196448612703
vejiga,0,52,2007,3.0708516473347998
vejiga,0,52,2008,3.2867896897120863
vejiga,0,52,2009,3.3732259814551506
vejiga,0,52,2010,3.406188812415541
vejiga,0,52,2011,3.473818369982441
vejiga,0,52,2012,3.5444489523060496
vejiga,0,52,2013,3.630579739754702
vejiga,0,52,2014,3.6686236119087203
vejiga,0,52,2015,3.666943300566783
vejiga,0,52,2016,3.523459007623069
vejiga,0,52,2017,3.04530457151205
vejiga,0,52,2018,2.7529770313014166
vejiga,0,52,2019,2.6260397267767237
vejiga,0,52,2020,2.6171680531344386
vejiga,0,52,2021,2.613079521203731
vejiga,0,52,2022,2.537868003626083
vejiga,0,53,1998,3.506212177649153
vejiga,0,53,1999,3.25335941907006
vejiga,0,53,2000,3.0562105584623427
vejiga,0,53,2001,2.9147655958259584
vejiga,0,53,2002,2.782801862090925
vejiga,0,53,2003,2.753255464565245
vejiga,0,53,2004,2.7785028340403675
vejiga,0,53,2005,2.8650137875466584
vejiga,0,53,2006,3.065589861621336
vejiga,0,53,2007,3.7178896221794564
vejiga,0,53,2008,3.9910951094190668
vejiga,0,53,2009,4.1151515031775725
vejiga,0,53,2010,4.150390790597
vejiga,0,53,2011,4.199211639711859
vejiga,0,53,2012,4.23425524588238
vejiga,0,53,2013,4.290364960917981
vejiga,0,53,2014,4.310072549361724
vejiga,0,53,2015,4.306273088793808
vejiga,0,53,2016,4.1647434862353805
vejiga,0,53,2017,3.6555885894351454
vejiga,0,53,2018,3.365018012060765
vejiga,0,53,2019,3.2382755023803775
vejiga,0,53,2020,3.226444994376711
vejiga,0,53,2021,3.2214047236535817
vejiga,0,53,2022,3.1286840263740903
vejiga,0,54,1998,4.225476182252171
vejiga,0,54,1999,3.9806832359931197
vejiga,0,54,2000,3.7868025434797494
vejiga,0,54,2001,3.6438341047120155
vejiga,0,54,2002,3.4937463778692197
vejiga,0,54,2003,3.453274686192781
vejiga,0,54,2004,3.4628834066745617
vejiga,0,54,2005,3.5418784546195643
vejiga,0,54,2006,3.789972760356184
vejiga,0,54,2007,4.56518185167786
vejiga,0,54,2008,4.78185998688613
vejiga,0,54,2009,4.8310013235293185
vejiga,0,54,2010,4.8793700461922445
vejiga,0,54,2011,4.928740597459803
vejiga,0,54,2012,4.942311977664853
vejiga,0,54,2013,4.967816999656357
vejiga,0,54,2014,4.993641525558273
vejiga,0,54,2015,4.994458237641007
vejiga,0,54,2016,4.834755326097245
vejiga,0,54,2017,4.28610134893841
vejiga,0,54,2018,4.039271318334209
vejiga,0,54,2019,3.912698943448562
vejiga,0,54,2020,3.8867105681609
vejiga,0,54,2021,3.8750897945042597
vejiga,0,54,2022,3.7581480546783017
vejiga,0,55,1998,5.274370280880998
vejiga,0,55,1999,5.018667157027675
vejiga,0,55,2000,4.809084642694457
vejiga,0,55,2001,4.645622737881299
vejiga,0,55,2002,4.84267734470142
vejiga,0,55,2003,4.766511848841546
vejiga,0,55,2004,4.7396690891405635
vejiga,0,55,2005,4.795303317512544
vejiga,0,55,2006,5.055654742786483
vejiga,0,55,2007,5.181626029761125
vejiga,0,55,2008,5.232443657941705
vejiga,0,55,2009,5.2806776139236495
vejiga,0,55,2010,5.353164260613654
vejiga,0,55,2011,5.415459265935049
vejiga,0,55,2012,5.560147211255309
vejiga,0,55,2013,5.618993944759166
vejiga,0,55,2014,5.677015022039835
vejiga,0,55,2015,5.679941653177653
vejiga,0,55,2016,5.520395504545335
vejiga,0,55,2017,5.023577515231246
vejiga,0,55,2018,4.775359410474264
vejiga,0,55,2019,4.6011474477978584
vejiga,0,55,2020,4.565955752009126
vejiga,0,55,2021,4.544582067310192
vejiga,0,55,2022,4.438572237603114
vejiga,0,56,1998,6.347265117771765
vejiga,0,56,1999,6.0812141942587425
vejiga,0,56,2000,5.856492236040367
vejiga,0,56,2001,5.673099243116591
vejiga,0,56,2002,5.915051718931443
vejiga,0,56,2003,5.807322680802902
vejiga,0,56,2004,5.743792053583445
vejiga,0,56,2005,5.75686847109764
vejiga,0,56,2006,5.878734643438241
vejiga,0,56,2007,5.796756482180787
vejiga,0,56,2008,5.822524197136086
vejiga,0,56,2009,5.891503340785862
vejiga,0,56,2010,5.992814006563108
vejiga,0,56,2011,6.07840491524881
vejiga,0,56,2012,6.292852984040239
vejiga,0,56,2013,6.405270535708925
vejiga,0,56,2014,6.470739833818716
vejiga,0,56,2015,6.478818425843887
vejiga,0,56,2016,6.369735802488525
vejiga,0,56,2017,5.824613242854459
vejiga,0,56,2018,5.504528441914376
vejiga,0,56,2019,5.323764968911097
vejiga,0,56,2020,5.282488256693799
vejiga,0,56,2021,5.251260418276997
vejiga,0,56,2022,5.12235778864902
vejiga,0,57,1998,7.136240883308845
vejiga,0,57,1999,6.879936905920167
vejiga,0,57,2000,6.660170249600792
vejiga,0,57,2001,6.476940914350677
vejiga,0,57,2002,6.7697543370122455
vejiga,0,57,2003,6.6519516687134725
vejiga,0,57,2004,6.573223086074101
vejiga,0,57,2005,6.54120067990194
vejiga,0,57,2006,6.523391701673305
vejiga,0,57,2007,6.395991499840576
vejiga,0,57,2008,6.422772442295861
vejiga,0,57,2009,6.5099116455195505
vejiga,0,57,2010,6.632342445137664
vejiga,0,57,2011,6.769448133424251
vejiga,0,57,2012,7.0531054273219995
vejiga,0,57,2013,7.186748747661126
vejiga,0,57,2014,7.256440822478446
vejiga,0,57,2015,7.2781643468974115
vejiga,0,57,2016,7.159536312941668
vejiga,0,57,2017,6.508205941049275
vejiga,0,57,2018,6.169950299171871
vejiga,0,57,2019,5.991428738493471
vejiga,0,57,2020,5.946151666507242
vejiga,0,57,2021,5.908400655911147
vejiga,0,57,2022,5.760800813989312
vejiga,0,58,1998,7.378747739403566
vejiga,0,58,1999,7.208049304243453
vejiga,0,58,2000,7.063349473131909
vejiga,0,58,2001,6.944648246069229
vejiga,0,58,2002,7.327672154788317
vejiga,0,58,2003,7.2563369152425095
vejiga,0,58,2004,7.212805347447633
vejiga,0,58,2005,7.199217175529191
vejiga,0,58,2006,7.18672775194573
vejiga,0,58,2007,7.044391688022271
vejiga,0,58,2008,7.0652896340408935
vejiga,0,58,2009,7.149135370768689
vejiga,0,58,2010,7.272415094859056
vejiga,0,58,2011,7.425948855797613
vejiga,0,58,2012,7.75346924542328
vejiga,0,58,2013,7.921598519491111
vejiga,0,58,2014,8.015799621152649
vejiga,0,58,2015,8.060448675852168
vejiga,0,58,2016,7.95514950434719
vejiga,0,58,2017,7.236106365850178
vejiga,0,58,2018,6.8513956009905295
vejiga,0,58,2019,6.636994226652353
vejiga,0,58,2020,6.586282909952067
vejiga,0,58,2021,6.548881078473446
vejiga,0,58,2022,6.389639513967117
vejiga,0,59,1998,7.009979384637408
vejiga,0,59,1999,7.013030497693096
vejiga,0,59,2000,7.025794424987163
vejiga,0,59,2001,7.0482711665199025
vejiga,0,59,2002,7.5720529221991395
vejiga,0,59,2003,7.616864548975014
vejiga,0,59,2004,7.672063344938032
vejiga,0,59,2005,7.749103933811279
vejiga,0,59,2006,7.846048520911848
vejiga,0,59,2007,7.729269162809401
vejiga,0,59,2008,7.748920409987662
vejiga,0,59,2009,7.823448354438533
vejiga,0,59,2010,7.943592450656614
vejiga,0,59,2011,8.021749042311527
vejiga,0,59,2012,8.334801551063716
vejiga,0,59,2013,8.540926444421586
vejiga,0,59,2014,8.684800598948442
vejiga,0,59,2015,8.771194710573504
vejiga,0,59,2016,8.953904553748123
vejiga,0,59,2017,8.364221596277687
vejiga,0,59,2018,7.9222052723890375
vejiga,0,59,2019,7.597167757265339
vejiga,0,59,2020,7.531932270242316
vejiga,0,59,2021,7.5033980993006235
vejiga,0,59,2022,7.334997794888494
vejiga,0,60,1998,6.288827069837193
vejiga,0,60,1999,6.495232009524371
vejiga,0,60,2000,6.69506397364007
vejiga,0,60,2001,6.888322962184581
vejiga,0,60,2002,7.354054426092251
vejiga,0,60,2003,7.541271302362147
vejiga,0,60,2004,7.721655958311879
vejiga,0,60,2005,7.905221409728273
vejiga,0,60,2006,8.121530923487496
vejiga,0,60,2007,8.341067896566917
vejiga,0,60,2008,8.4144334926369
vejiga,0,60,2009,8.497782143414167
vejiga,0,60,2010,8.63082345088917
vejiga,0,60,2011,8.677945338817675
vejiga,0,60,2012,8.52753868635911
vejiga,0,60,2013,8.68042048331354
vejiga,0,60,2014,8.846741638616244
vejiga,0,60,2015,8.952212270891648
vejiga,0,60,2016,9.242131982206097
vejiga,0,60,2017,9.868625412532483
vejiga,0,60,2018,9.674480213895954
vejiga,0,60,2019,9.30168818077604
vejiga,0,60,2020,9.224618156001066
vejiga,0,60,2021,9.208869521082663
vejiga,0,60,2022,8.671517448125034
vejiga,0,61,1998,5.508829476285477
vejiga,0,61,1999,5.920414936476428
vejiga,0,61,2000,6.309141631286374
vejiga,0,61,2001,6.675009560715608
vejiga,0,61,2002,7.294816423055925
vejiga,0,61,2003,7.627593874591533
vejiga,0,61,2004,7.936610988111062
vejiga,0,61,2005,8.226373184914278
vejiga,0,61,2006,8.518212654610108
vejiga,0,61,2007,8.8437495514243
vejiga,0,61,2008,9.045935380790382
vejiga,0,61,2009,9.1796065806688
vejiga,0,61,2010,9.335547294209613
vejiga,0,61,2011,9.409453144806866
vejiga,0,61,2012,9.20536568458935
vejiga,0,61,2013,9.232025000799242
vejiga,0,61,2014,9.360501724171558
vejiga,0,61,2015,9.471654516693041
vejiga,0,61,2016,9.758876500450834
vejiga,0,61,2017,10.550873137045949
vejiga,0,61,2018,10.841554174105568
vejiga,0,61,2019,10.69583603886093
vejiga,0,61,2020,10.634004515794674
vejiga,0,61,2021,10.632191751811785
vejiga,0,61,2022,10.027227751554385
vejiga,0,62,1998,4.9736332897271485
vejiga,0,62,1999,5.564448379751559
vejiga,0,62,2000,6.1161189145857735
vejiga,0,62,2001,6.628644894230089
vejiga,0,62,2002,7.382137360748676
vejiga,0,62,2003,7.833500967721652
vejiga,0,62,2004,8.244176118982981
vejiga,0,62,2005,8.614560357501281
vejiga,0,62,2006,8.952798440731256
vejiga,0,62,2007,9.318740539286617
vejiga,0,62,2008,9.580175092458685
vejiga,0,62,2009,9.788517641925658
vejiga,0,62,2010,9.969936264740669
vejiga,0,62,2011,10.08596781166205
vejiga,0,62,2012,9.897703298472823
vejiga,0,62,2013,9.901447763215435
vejiga,0,62,2014,9.952616263267041
vejiga,0,62,2015,10.052485949991024
vejiga,0,62,2016,10.302470173742185
vejiga,0,62,2017,11.108145209398419
vejiga,0,62,2018,11.512945579824157
vejiga,0,62,2019,11.675735150832491
vejiga,0,62,2020,11.672123276683502
vejiga,0,62,2021,11.679535666701991
vejiga,0,62,2022,11.023848728205797
vejiga,0,63,1998,5.3598077805302164
vejiga,0,63,1999,5.934080406891125
vejiga,0,63,2000,6.476995127256028
vejiga,0,63,2001,6.988551941625223
vejiga,0,63,2002,7.763325875439922
vejiga,0,63,2003,8.229869617185559
vejiga,0,63,2004,8.663818665668733
vejiga,0,63,2005,9.064313193058315
vejiga,0,63,2006,9.43208512806465
vejiga,0,63,2007,9.82934349671161
vejiga,0,63,2008,10.117840119023727
vejiga,0,63,2009,10.352442343517568
vejiga,0,63,2010,10.550565555953183
vejiga,0,63,2011,10.68893134202426
vejiga,0,63,2012,10.516936683728547
vejiga,0,63,2013,10.544684148747825
vejiga,0,63,2014,10.602173407049376
vejiga,0,63,2015,10.711065083699026
vejiga,0,63,2016,10.97761973068274
vejiga,0,63,2017,11.826912120423064
vejiga,0,63,2018,12.242849349660222
vejiga,0,63,2019,12.397354543498965
vejiga,0,63,2020,12.388079504142851
vejiga,0,63,2021,12.395296150262052
vejiga,0,63,2022,11.698813433017893
vejiga,0,64,1998,6.573701196317878
vejiga,0,64,1999,6.938878552574796
vejiga,0,64,2000,7.30455709103305
vejiga,0,64,2001,7.670736811692931
vejiga,0,64,2002,8.354421531564453
vejiga,0,64,2003,8.736085646384359
vejiga,0,64,2004,9.118270710535553
vejiga,0,64,2005,9.498103096023083
vejiga,0,64,2006,9.8651921451246
vejiga,0,64,2007,10.285115130524854
vejiga,0,64,2008,10.616604325460605
vejiga,0,64,2009,10.947030695439155
vejiga,0,64,2010,11.168656294569466
vejiga,0,64,2011,11.323789072477112
vejiga,0,64,2012,11.15918132358186
vejiga,0,64,2013,11.20589009192334
vejiga,0,64,2014,11.397267527534126
vejiga,0,64,2015,11.567822557937033
vejiga,0,64,2016,11.93316750833698
vejiga,0,64,2017,12.861458765474895
vejiga,0,64,2018,13.115931515613681
vejiga,0,64,2019,12.881145100450453
vejiga,0,64,2020,12.806534876737949
vejiga,0,64,2021,12.803212088388157
vejiga,0,64,2022,12.07364340943246
vejiga,0,65,1998,8.004859571304173
vejiga,0,65,1999,8.129988902400239
vejiga,0,65,2000,8.287478503895075
vejiga,0,65,2001,8.477328375788979
vejiga,0,65,2002,8.89721118253489
vejiga,0,65,2003,9.157565995361558
vejiga,0,65,2004,9.451016375162682
vejiga,0,65,2005,9.774201683023701
vejiga,0,65,2006,10.117452876727421
vejiga,0,65,2007,10.687779986346957
vejiga,0,65,2008,11.149397062546761
vejiga,0,65,2009,11.553241773202169
vejiga,0,65,2010,11.783594585572322
vejiga,0,65,2011,11.950331771309521
vejiga,0,65,2012,12.080942064865036
vejiga,0,65,2013,12.329932704082742
vejiga,0,65,2014,12.67353475255057
vejiga,0,65,2015,12.889817253956338
vejiga,0,65,2016,13.313970025272441
vejiga,0,65,2017,12.83108028889143
vejiga,0,65,2018,12.50266244986854
vejiga,0,65,2019,12.05031714673902
vejiga,0,65,2020,11.964647364895535
vejiga,0,65,2021,11.946755463523116
vejiga,0,65,2022,12.10239846356704
vejiga,0,66,1998,9.581382625120337
vejiga,0,66,1999,9.452135663986592
vejiga,0,66,2000,9.387108061449162
vejiga,0,66,2001,9.386299817508329
vejiga,0,66,2002,9.664429165135683
vejiga,0,66,2003,9.794959683679922
vejiga,0,66,2004,9.991168766007851
vejiga,0,66,2005,10.250680335560206
vejiga,0,66,2006,10.57629570845793
vejiga,0,66,2007,11.260105765827776
vejiga,0,66,2008,11.798679449774058
vejiga,0,66,2009,12.19132190885771
vejiga,0,66,2010,12.421907543080302
vejiga,0,66,2011,12.59197674539396
vejiga,0,66,2012,12.909318334830042
vejiga,0,66,2013,13.323456967451973
vejiga,0,66,2014,13.659492114683724
vejiga,0,66,2015,13.885159347444535
vejiga,0,66,2016,14.161647834243084
vejiga,0,66,2017,13.085547867837107
vejiga,0,66,2018,12.48893863757217
vejiga,0,66,2019,12.074057437859754
vejiga,0,66,2020,11.997625470652848
vejiga,0,66,2021,11.964930984622665
vejiga,0,66,2022,12.105820467733515
vejiga,0,67,1998,11.21684262351949
vejiga,0,67,1999,10.835515591074781
vejiga,0,67,2000,10.550267005424022
vejiga,0,67,2001,10.361096866567502
vejiga,0,67,2002,10.50131685388245
vejiga,0,67,2003,10.504371474257203
vejiga,0,67,2004,10.605687655224983
vejiga,0,67,2005,10.805461292575512
vejiga,0,67,2006,11.16422585708147
vejiga,0,67,2007,11.89597639709529
vejiga,0,67,2008,12.404269691474342
vejiga,0,67,2009,12.757029156156712
vejiga,0,67,2010,12.982941702703545
vejiga,0,67,2011,13.257096185104741
vejiga,0,67,2012,13.686569888782191
vejiga,0,67,2013,14.071246127857437
vejiga,0,67,2014,14.348145427743596
vejiga,0,67,2015,14.538638424120746
vejiga,0,67,2016,14.472970786461953
vejiga,0,67,2017,13.200202974712372
vejiga,0,67,2018,12.672680672318496
vejiga,0,67,2019,12.38053558460512
vejiga,0,67,2020,12.319978434477376
vejiga,0,67,2021,12.277485054378277
vejiga,0,67,2022,12.412979968215517
vejiga,0,68,1998,12.371544740964248
vejiga,0,68,1999,11.879520562639199
vejiga,0,68,2000,11.493779371933712
vejiga,0,68,2001,11.214321168847686
vejiga,0,68,2002,11.292025093082406
vejiga,0,68,2003,11.223612926575917
vejiga,0,68,2004,11.263898731116148
vejiga,0,68,2005,11.419587531183089
vejiga,0,68,2006,11.75898065202334
vejiga,0,68,2007,12.47651232047014
vejiga,0,68,2008,12.95348607694225
vejiga,0,68,2009,13.268961268080975
vejiga,0,68,2010,13.489628668483856
vejiga,0,68,2011,13.779575790683545
vejiga,0,68,2012,14.194902031530274
vejiga,0,68,2013,14.551143463347568
vejiga,0,68,2014,14.806226770127056
vejiga,0,68,2015,14.972670551508052
vejiga,0,68,2016,14.874908420886097
vejiga,0,68,2017,13.60873304854055
vejiga,0,68,2018,13.146787640191421
vejiga,0,68,2019,12.932293998664116
vejiga,0,68,2020,12.900655021866909
vejiga,0,68,2021,12.858982958114964
vejiga,0,68,2022,13.003770465376572
vejiga,0,69,1998,13.273491553568814
vejiga,0,69,1999,12.783534118879839
vejiga,0,69,2000,12.388409665251933
vejiga,0,69,2001,12.08811819268499
vejiga,0,69,2002,12.152659885560423
vejiga,0,69,2003,12.039520720010206
vejiga,0,69,2004,12.023369349595582
vejiga,0,69,2005,12.122498508738412
vejiga,0,69,2006,12.447801697440969
vejiga,0,69,2007,13.148954714062963
vejiga,0,69,2008,13.508281670302964
vejiga,0,69,2009,13.655527806097048
vejiga,0,69,2010,13.871587384132207
vejiga,0,69,2011,14.161834576297888
vejiga,0,69,2012,14.57036302590151
vejiga,0,69,2013,14.920468132408235
vejiga,0,69,2014,15.200909346958754
vejiga,0,69,2015,15.354554738284103
vejiga,0,69,2016,15.209011464701977
vejiga,0,69,2017,13.932885315688246
vejiga,0,69,2018,13.627911323650189
